date,TA_AVG,TA_MAX,TA_MIN
1987-12-21,2.0,6.0,-0.4
1987-12-22,2.8,6.3,0.2
1987-12-23,1.4,6.7,-3.1
1987-12-24,4.7,8.8,0.3
1987-12-25,8.2,10.2,4.9
1987-12-26,5.2,7.9,3.0
1987-12-27,6.6,10.3,4.3
1987-12-28,8.3,11.8,5.9
1987-12-29,6.2,10.0,0.0
1987-12-30,-5.6,0.0,-8.6
1987-12-31,-5.8,0.0,-10.6
1988-01-01,-2.4,-0.8,-4.4
1988-01-02,-1.6,1.6,-4.3
1988-01-03,-2.7,1.3,-6.2
1988-01-04,-0.4,3.2,-3.2
1988-01-05,-2.9,1.9,-6.7
1988-01-06,-2.7,2.6,-6.9
1988-01-07,-0.5,1.0,-2.4
1988-01-08,1.6,4.8,-2.9
1988-01-09,-7.3,-2.9,-9.8
1988-01-10,-7.9,-3.2,-11.4
1988-01-11,-4.8,0.6,-9.4
1988-01-12,-0.9,4.1,-5.3
1988-01-13,3.4,6.3,0.8
1988-01-14,6.4,10.1,4.2
1988-01-15,2.8,5.7,-0.3
1988-01-16,-2.6,0.0,-6.0
1988-01-17,-3.2,1.7,-7.8
1988-01-18,-2.2,1.7,-5.2
1988-01-19,-1.3,2.8,-5.0
1988-01-20,0.7,5.1,-3.7
1988-01-21,2.8,4.5,1.6
1988-01-22,2.1,5.1,-4.6
1988-01-23,-8.9,-4.6,-10.5
1988-01-24,-8.7,-4.2,-12.1
1988-01-25,-5.6,-1.8,-10.2
1988-01-26,-4.3,-0.5,-7.7
1988-01-27,-2.7,5.1,-7.8
1988-01-28,-1.5,3.8,-7.6
1988-01-29,-2.1,4.3,-6.9
1988-01-30,-5.0,-0.7,-8.7
1988-01-31,-4.0,-0.1,-7.6
1988-02-01,-1.3,3.4,-5.1
1988-02-02,-6.8,1.6,-10.5
1988-02-03,-8.6,-3.9,-12.9
1988-02-04,-3.9,1.3,-6.8
1988-02-05,2.6,6.2,-2.6
1988-02-06,-6.8,-2.6,-9.7
1988-02-07,-8.4,-4.1,-11.3
1988-02-08,-6.3,-0.9,-10.8
1988-02-09,-5.3,-0.3,-8.6
1988-02-10,-5.9,-1.3,-9.8
1988-02-11,-3.7,0.5,-7.7
1988-02-12,-1.5,2.2,-5.0
1988-02-13,0.7,5.3,-3.1
1988-02-14,-1.1,2.9,-5.4
1988-02-15,-5.4,-1.5,-8.5
1988-02-16,-6.4,-2.8,-10.0
1988-02-17,-5.5,-1.2,-9.2
1988-02-18,-4.9,-0.7,-8.8
1988-02-19,-1.3,4.4,-7.1
1988-02-20,1.4,6.4,-1.2
1988-02-21,1.8,8.6,-4.2
1988-02-22,3.5,7.7,0.0
1988-02-23,4.6,9.2,2.2
1988-02-24,3.8,7.9,0.7
1988-02-25,4.5,8.7,-0.3
1988-02-26,6.8,10.8,2.6
1988-02-27,6.5,12.2,3.2
1988-02-28,2.1,7.0,-1.9
1988-02-29,1.9,6.2,-0.9
1988-03-01,2.6,7.1,-0.3
1988-03-02,-1.0,1.6,-6.0
1988-03-03,-3.0,1.2,-6.6
1988-03-04,-2.2,1.4,-6.3
1988-03-05,0.1,4.0,-3.4
1988-03-06,-0.1,2.5,-3.4
1988-03-07,-3.4,0.1,-6.8
1988-03-08,-1.1,1.6,-3.5
1988-03-09,0.6,7.0,-5.0
1988-03-10,4.2,10.8,-2.0
1988-03-11,3.8,5.1,1.3
1988-03-12,4.7,9.4,2.1
1988-03-13,7.6,14.6,1.5
1988-03-14,8.6,11.9,5.3
1988-03-15,4.0,8.5,0.4
1988-03-16,3.8,7.7,-0.2
1988-03-17,6.2,11.6,1.9
1988-03-18,3.8,5.8,1.8
1988-03-19,3.7,8.5,-0.2
1988-03-20,5.7,11.0,-1.0
1988-03-21,8.7,14.1,4.5
1988-03-22,7.8,13.2,3.9
1988-03-23,3.7,7.8,-0.1
1988-03-24,4.5,10.5,-2.5
1988-03-25,8.3,13.2,4.9
1988-03-26,7.4,11.8,3.6
1988-03-27,7.4,13.4,1.7
1988-03-28,7.8,12.2,4.0
1988-03-29,9.5,14.8,4.4
1988-03-30,9.9,16.1,4.6
1988-03-31,10.3,15.2,5.0
1988-04-01,10.1,14.9,6.5
1988-04-02,10.7,18.6,4.6
1988-04-03,11.3,16.3,6.4
1988-04-04,12.4,19.6,6.6
1988-04-05,7.8,9.9,5.9
1988-04-06,9.0,14.3,3.2
1988-04-07,9.2,15.3,5.6
1988-04-08,8.8,12.5,5.9
1988-04-09,8.3,14.0,4.3
1988-04-10,9.6,15.4,3.9
1988-04-11,12.6,17.4,6.1
1988-04-12,11.7,15.6,8.4
1988-04-13,10.1,15.3,5.7
1988-04-14,8.7,13.1,4.8
1988-04-15,11.8,18.6,5.4
1988-04-16,15.0,19.7,9.1
1988-04-17,15.6,23.8,8.9
1988-04-18,9.0,12.2,5.7
1988-04-19,7.9,12.7,3.5
1988-04-20,10.5,17.4,3.8
1988-04-21,10.5,14.7,6.8
1988-04-22,9.0,13.6,3.9
1988-04-23,9.4,13.8,6.0
1988-04-24,9.9,15.0,6.0
1988-04-25,12.4,17.0,6.5
1988-04-26,13.8,20.5,8.3
1988-04-27,15.1,20.1,10.0
1988-04-28,17.1,23.0,11.8
1988-04-29,17.3,22.5,13.1
1988-04-30,15.6,20.3,13.3
1988-05-01,16.0,22.2,12.5
1988-05-02,16.2,22.1,9.1
1988-05-03,16.1,22.5,14.2
1988-05-04,17.4,23.6,12.3
1990-05-25,16.6,22.3,11.3
1990-05-26,18.4,24.9,11.8
1990-05-27,19.1,25.0,13.2
1990-05-28,19.7,24.9,15.6
1990-05-29,20.8,24.2,17.4
1990-05-30,19.6,22.2,16.9
1990-05-31,16.1,18.2,13.3
1990-06-01,15.0,17.1,13.4
1990-06-02,17.5,23.5,13.8
1990-06-03,20.2,26.2,13.7
1990-06-04,21.8,28.4,16.1
1990-06-05,20.7,26.4,15.3
1990-06-06,22.8,28.8,16.5
1990-06-07,24.0,29.0,19.1
1990-06-08,19.3,22.1,16.4
1990-06-09,16.9,18.8,15.5
1990-06-10,19.1,23.7,15.6
1990-06-11,19.6,23.1,17.6
1990-06-12,20.7,25.5,17.6
1990-06-13,22.5,29.1,16.6
1990-06-14,22.6,25.4,20.5
1990-06-15,20.7,26.4,18.3
1990-06-16,21.0,26.4,16.9
1990-06-17,22.9,29.4,17.6
1990-06-18,20.7,24.2,17.9
1990-06-19,21.5,22.8,19.8
1990-06-20,20.8,23.0,19.1
1990-06-21,19.8,21.2,17.9
1990-06-22,20.0,22.5,17.5
1990-06-23,22.6,25.1,20.3
1990-06-24,22.8,24.6,20.3
1990-06-25,21.9,24.3,19.9
1990-06-26,20.3,21.6,18.5
1990-06-27,20.3,23.1,17.3
1990-06-28,21.6,24.0,18.8
1990-06-29,20.7,24.9,16.3
1990-06-30,22.0,26.8,18.1
1990-07-01,21.7,27.4,16.7
1990-07-02,19.7,21.2,18.4
1990-07-03,19.5,22.3,18.0
1990-07-04,21.2,26.3,17.6
1990-07-05,23.9,28.6,18.6
1990-07-06,25.2,27.8,22.2
1990-07-07,26.5,29.6,24.1
1990-07-08,27.1,31.3,23.8
1990-07-09,27.2,32.3,23.2
1990-07-10,27.4,31.3,24.2
1990-07-11,25.0,26.2,23.1
1990-07-12,25.4,31.4,21.2
1990-07-13,23.3,27.3,20.1
1990-07-14,22.6,24.0,21.4
1990-07-15,23.3,27.7,20.3
1990-07-16,24.6,28.2,22.6
1990-07-17,23.3,26.4,21.6
1990-07-18,24.0,25.3,22.2
1990-07-19,25.5,29.4,21.5
1990-07-20,25.0,28.3,23.2
1990-07-21,25.0,25.7,22.3
1990-07-22,25.7,28.7,21.8
1990-07-23,25.1,26.7,23.3
1990-07-24,24.5,26.6,21.6
1990-07-25,24.7,29.0,21.3
1990-07-26,25.6,28.9,24.3
1990-07-27,27.0,29.3,24.1
1990-07-28,28.2,32.0,25.5
1990-07-29,28.9,34.2,23.7
1990-07-30,28.7,33.5,25.7
1990-07-31,28.1,33.2,24.6
1990-08-01,28.2,33.0,24.4
1990-08-02,28.8,33.9,24.8
1990-08-03,28.7,33.4,25.3
1990-08-04,28.1,32.9,23.8
1990-08-05,28.5,33.7,24.2
1990-08-06,29.2,34.3,24.8
1990-08-07,29.9,35.5,24.9
1990-08-08,26.8,33.7,24.3
1990-08-09,26.8,32.0,23.0
1990-08-10,25.8,31.1,23.2
1990-08-11,25.9,31.1,22.0
1990-08-12,27.2,32.8,22.4
1990-08-13,27.9,33.3,23.1
1990-08-14,25.5,27.8,23.8
1990-08-15,26.4,31.4,22.6
1990-08-16,23.9,27.7,20.4
1990-08-17,24.6,30.6,18.5
1990-08-18,25.5,30.2,21.6
1990-08-19,25.0,26.0,24.0
1990-08-20,24.4,25.3,23.5
1990-08-21,23.8,24.6,22.8
1990-08-22,26.4,31.6,21.5
1990-08-23,24.6,29.1,21.2
1990-08-24,25.5,30.3,22.2
1990-08-25,25.3,30.0,21.1
1990-08-26,25.6,30.4,21.9
1990-08-27,26.9,31.7,23.0
1990-08-28,26.8,31.8,22.9
1990-08-29,26.6,31.0,22.6
1990-08-30,26.4,31.9,21.2
1990-08-31,22.7,25.1,20.6
1990-09-01,20.3,21.4,18.8
1990-09-02,25.5,31.1,20.5
1990-09-03,22.5,27.0,19.4
1990-09-04,23.0,27.1,19.1
1990-09-05,24.0,28.2,19.7
1990-09-06,23.5,25.9,21.6
1990-09-07,25.5,30.8,20.1
1990-09-08,25.2,28.3,22.6
1990-09-09,23.5,27.0,21.4
1990-09-10,22.1,23.8,17.6
1990-09-11,18.2,18.8,17.1
1990-09-12,21.6,27.0,16.8
1990-09-13,21.8,27.2,17.8
1990-09-14,20.3,23.2,18.2
1990-09-15,20.6,25.6,16.2
1990-09-16,20.3,26.3,14.4
1990-09-17,18.8,23.6,14.2
1990-09-18,16.4,21.8,10.9
1990-09-19,18.0,25.9,10.2
1990-09-20,19.4,25.7,13.4
1990-09-21,20.3,26.5,15.1
1990-09-22,21.1,26.3,15.7
1990-09-23,20.2,23.9,17.4
1990-09-24,19.8,24.0,16.3
1990-09-25,20.1,25.5,15.0
1990-09-26,20.3,26.3,15.8
1990-09-27,19.3,23.8,15.5
1990-09-28,20.4,25.7,16.2
1990-09-29,20.8,27.1,14.8
1990-09-30,20.8,25.3,17.0
1990-10-01,18.8,23.4,14.2
1990-10-02,16.7,23.1,10.4
1990-10-03,16.6,23.2,10.7
1990-10-04,18.6,24.0,13.1
1990-10-05,18.5,25.3,12.3
1990-10-06,20.1,27.1,14.0
1990-10-07,20.0,26.1,14.7
1990-10-08,17.4,22.0,12.0
1990-10-09,12.0,18.1,7.4
1990-10-10,12.6,19.7,6.2
1990-10-11,14.0,18.9,10.3
1990-10-12,14.6,21.4,8.6
1990-10-13,16.4,22.4,11.9
1990-10-14,17.4,22.7,13.4
1990-10-15,17.7,22.4,14.7
1990-10-16,17.1,22.0,11.4
1990-10-17,11.7,16.4,8.0
1990-10-18,12.2,18.2,6.1
1990-10-19,14.4,20.7,7.6
1990-10-20,15.1,21.8,10.9
1990-10-21,15.9,23.5,9.4
1990-10-22,17.5,23.5,11.9
1990-10-23,16.4,22.6,10.7
1990-10-24,15.2,19.5,9.9
1990-10-25,14.2,18.1,11.3
1990-10-26,12.2,17.1,8.2
1990-10-27,12.1,18.6,6.5
1990-10-28,12.8,19.1,7.2
1990-10-29,13.4,19.7,8.6
1990-10-30,14.0,20.6,8.8
1990-10-31,13.3,19.6,8.3
1990-11-01,13.3,19.1,8.7
1990-11-02,14.4,19.5,9.9
1990-11-03,14.3,17.7,11.2
1990-11-04,14.4,21.9,9.4
1990-11-05,12.7,17.8,10.0
1990-11-06,10.7,12.7,8.4
1990-11-07,10.5,14.1,7.2
1990-11-08,9.3,13.2,4.8
1990-11-09,6.6,10.9,-0.5
1990-11-10,-1.5,1.3,-4.1
1990-11-11,3.6,11.7,-3.2
1990-11-12,11.3,17.5,5.4
1990-11-13,12.8,16.2,9.6
1990-11-14,14.1,18.5,9.8
1990-11-15,14.9,19.5,12.3
1990-11-16,12.7,16.9,9.4
1990-11-17,13.6,19.1,8.1
1990-11-18,15.2,18.0,13.8
1990-11-19,13.8,15.2,12.9
1990-11-20,7.7,13.4,-2.1
1990-11-21,-0.6,2.9,-4.9
1990-11-22,5.2,9.2,1.7
1990-11-23,6.5,11.7,1.8
1990-11-24,6.8,11.8,1.1
1990-11-25,9.0,12.7,6.2
1990-11-26,7.1,10.2,2.9
1990-11-27,9.0,16.1,3.6
1990-11-28,10.2,17.8,4.1
1990-11-29,12.0,16.4,8.9
1990-11-30,10.7,14.4,8.2
1990-12-01,2.2,9.0,-2.5
1990-12-02,-3.8,-1.8,-5.6
1990-12-03,-2.3,2.3,-6.8
1990-12-04,2.0,7.4,-2.5
1990-12-05,6.5,11.1,2.3
1990-12-06,8.5,12.8,4.0
1990-12-07,11.1,13.7,7.8
1990-12-08,11.3,13.8,9.8
1990-12-09,10.5,13.6,8.4
1990-12-10,8.7,11.7,5.8
1990-12-11,0.3,5.8,-3.4
1990-12-12,-0.3,3.6,-4.1
1990-12-13,1.0,3.8,-2.3
1990-12-14,1.6,4.5,-3.4
1990-12-15,-2.6,0.9,-6.0
1990-12-16,-0.1,3.5,-3.5
1990-12-17,-0.4,1.9,-3.3
1990-12-18,0.1,3.0,-2.5
1990-12-19,-1.0,4.1,-5.1
1990-12-20,1.2,6.1,-2.6
1990-12-21,4.3,9.0,0.7
1990-12-22,1.6,5.3,-3.2
1990-12-23,-3.5,-0.8,-6.4
1990-12-24,-3.7,1.4,-8.4
1990-12-25,-1.2,2.6,-5.8
1990-12-26,-9.2,-5.8,-11.8
1990-12-27,-9.0,-4.8,-12.9
1990-12-28,-5.6,-1.2,-9.8
1990-12-29,-4.3,0.4,-8.0
1990-12-30,-2.3,3.7,-7.7
1990-12-31,1.7,8.8,-3.4
1991-01-01,0.8,3.2,-4.5
1991-01-02,-6.1,-3.4,-7.9
1991-01-03,-6.2,-0.4,-9.7
1991-01-04,-8.5,-5.3,-10.8
1991-01-05,-10.1,-7.0,-12.8
1991-01-06,-8.0,-2.6,-12.9
1991-01-07,-4.3,-0.7,-7.4
1991-01-08,-7.3,-3.9,-11.1
1991-01-09,-5.5,-0.2,-10.6
1991-01-10,-1.4,1.7,-4.1
1991-01-11,-3.2,0.2,-6.3
1991-01-12,-3.8,0.3,-6.8
1991-01-13,-6.0,-2.7,-9.2
1991-01-14,-6.0,-2.3,-8.8
1991-01-15,-3.1,2.2,-7.2
1991-01-16,1.1,6.5,-4.5
1991-01-17,-2.5,3.3,-5.3
1991-01-18,-3.0,2.6,-7.4
1991-01-19,-0.4,6.4,-5.5
1991-01-20,2.2,9.7,-4.0
1991-01-21,4.6,8.1,1.3
1991-01-22,2.9,4.6,0.6
1991-01-23,1.9,7.2,-2.1
1991-01-24,0.7,2.1,-0.1
1991-01-25,-1.4,0.3,-3.8
1991-01-26,-2.7,1.7,-6.8
1991-01-27,-2.7,1.4,-6.9
1991-01-28,-1.4,4.8,-6.3
1991-01-29,0.0,5.6,-4.9
1993-02-18,2.1,6.6,-1.6
1993-02-19,2.6,8.2,-2.2
1993-02-20,4.7,9.4,-0.2
1993-02-21,4.6,5.9,2.7
1993-02-22,-1.6,4.1,-5.6
1993-02-23,-5.6,-2.5,-7.9
1993-02-24,-5.0,-1.2,-8.6
1993-02-25,-2.3,3.0,-6.8
1993-02-26,-0.6,4.5,-4.5
1993-02-27,1.9,5.6,-1.8
1993-02-28,-0.3,1.9,-3.5
1993-03-01,-3.4,-1.0,-5.3
1993-03-02,-0.7,4.5,-6.2
1993-03-03,3.7,7.2,0.2
1993-03-04,5.6,9.6,2.8
1993-03-05,7.2,11.9,2.2
1993-03-06,6.9,8.3,3.5
1993-03-07,3.9,7.6,2.2
1993-03-08,4.4,9.8,-0.5
1993-03-09,3.3,7.4,-1.0
1993-03-10,4.6,8.8,2.4
1993-03-11,4.8,10.6,0.3
1993-03-12,6.4,12.2,2.1
1993-03-13,5.9,12.1,1.2
1993-03-14,7.5,11.3,3.5
1993-03-15,8.5,14.8,4.5
1993-03-16,4.9,8.6,2.4
1993-03-17,4.5,9.6,-0.5
1993-03-18,4.9,9.9,1.0
1993-03-19,4.8,9.1,0.8
1993-03-20,5.5,11.2,0.3
1993-03-21,5.9,11.9,0.9
1993-03-22,7.7,15.0,1.5
1993-03-23,8.6,14.5,4.3
1993-03-24,6.3,8.9,4.9
1993-03-25,6.7,10.6,3.6
1993-03-26,8.5,14.4,4.3
1993-03-27,10.2,16.6,3.6
1993-03-28,9.4,14.5,5.2
1993-03-29,7.4,13.5,2.6
1993-03-30,8.4,11.3,4.7
1993-03-31,8.1,9.4,6.8
1993-04-01,9.4,15.1,5.1
1993-04-02,10.2,17.4,4.8
1993-04-03,11.1,15.8,6.7
1993-04-04,8.9,12.1,6.1
1993-04-05,8.4,14.3,2.6
1993-04-06,7.7,12.7,3.8
1993-04-07,4.3,6.7,1.0
1993-04-08,3.1,6.2,0.4
1993-04-09,4.6,10.1,-0.3
